product_type,ram,storage,color,merchant_city,price,daily_view,brand_asus,brand_honor,brand_huawei,brand_infinix,brand_nokia,brand_oppo,brand_realme,brand_samsung,brand_vivo,brand_xiaomi,cod_True,merchant_badge_PM,merchant_badge_RM
9,-1.4327298741346175,0.6548433876161043,9,81,0.3951329988285488,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
95,-0.4001787346698652,-0.7066392746783967,7,70,-0.6892101666545227,0.35202764713707607,False,False,False,False,False,True,False,False,False,False,False,True,False
248,-0.9164543044022413,-0.9335530517274802,9,71,-1.1838400970908272,0.8081095056212486,False,False,False,False,False,False,False,False,False,True,False,True,False
19,0.11609683506251094,0.6548433876161043,0,78,1.789887689656704,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
103,0.11609683506251094,0.6548433876161043,9,113,-0.10153315940453575,-0.6556903689642588,False,False,False,False,False,True,False,False,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,9,4,-0.974294151301943,0.4648884850976068,False,False,False,False,False,False,False,True,False,False,False,True,False
153,0.11609683506251094,-0.2528117205802297,10,33,0.33018258514641474,0.021445768252867013,False,False,False,False,False,False,False,True,False,False,False,True,False
124,1.1486479745272633,0.6548433876161043,1,72,-0.004482237281767299,-1.2735698416359693,False,False,False,False,False,False,True,False,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,4,73,-0.9339572094730259,0.7418661905667004,False,False,False,False,False,False,False,True,False,False,False,True,False
21,-1.4327298741346175,-0.2528117205802297,8,78,2.0228617063142122,-0.5689932313606707,False,False,False,False,False,False,False,False,False,False,False,False,True
136,-0.4001787346698652,-0.7066392746783967,1,113,-0.33677272316746254,-1.0455289123938831,False,False,False,False,False,False,False,True,False,False,False,False,True
129,-0.4001787346698652,-0.7066392746783967,9,73,-0.7863034403806604,1.4552999623714014,False,False,False,False,False,False,True,False,False,False,False,False,False
41,0.11609683506251094,-0.2528117205802297,3,71,-0.17603045665087927,-0.7582313186063817,True,False,False,False,False,False,False,False,False,False,False,True,False
110,0.11609683506251094,-0.2528117205802297,1,72,-0.2535902611504359,-0.4938927547767206,False,False,False,False,False,True,False,False,False,False,False,True,False
268,1.1486479745272633,-0.2528117205802297,1,81,-0.11166232483364162,1.0870126430748028,False,False,False,False,False,False,False,False,False,True,False,True,False
263,0.11609683506251094,-0.2528117205802297,9,98,0.49717962590634057,-0.42764943972217256,False,False,False,False,False,False,False,False,False,True,False,True,False
22,0.11609683506251094,-0.7066392746783967,9,109,-0.03121283212606383,-0.007402510630120278,True,False,False,False,False,False,False,False,False,False,False,True,False
21,0.11609683506251094,-0.2528117205802297,9,71,2.091019876151198,-0.5689932313606707,False,False,False,False,False,False,False,False,False,False,False,False,True
256,1.1486479745272633,0.6548433876161043,9,80,0.4094504437933831,-0.14035184593467115,False,False,False,False,False,False,False,False,False,True,False,True,False
95,-0.4001787346698652,-0.2528117205802297,10,63,-0.45504349415786216,-0.6556903689642588,False,False,False,False,False,True,False,False,False,False,False,True,False
12,-0.9164543044022413,-0.9335530517274802,3,113,0.33548952616833067,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,True,False
125,0.11609683506251094,0.6548433876161043,6,70,-0.4862196802648362,-0.17915468793104636,False,False,False,False,False,False,True,False,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,4,115,-0.9031706675156654,0.26792828844004507,False,False,False,False,False,False,False,True,False,False,False,False,False
20,0.11609683506251094,2.470153604008772,9,70,2.3392642274033384,-0.5689932313606707,False,False,False,False,False,False,False,False,False,False,False,True,False
141,0.11609683506251094,-0.2528117205802297,9,38,-0.00852697234840482,-0.06995782470984732,False,False,False,False,False,False,False,True,False,False,False,True,False
268,1.1486479745272633,-0.2528117205802297,4,71,-0.031670272357185024,3.155112349922663,False,False,False,False,False,False,False,False,False,True,False,False,False
95,0.11609683506251094,0.6548433876161043,0,74,-0.22708734867190775,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,9,115,-1.0633107923473755,0.14694574785283024,False,False,False,False,False,False,True,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,63,-0.5500475723146586,0.3674373270557505,False,False,False,False,False,False,False,False,False,True,False,True,False
13,-0.9164543044022413,0.6548433876161043,7,98,0.6033774074129515,0.0750499416679826,False,False,False,False,False,False,False,False,False,False,False,True,False
265,0.11609683506251094,-0.2528117205802297,1,74,-0.6455148777354471,-0.2658518255346344,False,False,False,False,False,False,False,False,False,True,False,True,False
137,-0.4001787346698652,-0.7066392746783967,0,59,-0.6314767854359329,-0.4938927547767206,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0.11609683506251094,0.6548433876161043,4,72,2.3100921117224256,-0.42764943972217256,False,False,False,False,False,False,False,False,False,False,False,True,False
110,0.11609683506251094,-0.2528117205802297,7,72,-0.6540049374394072,0.048886241311039906,False,False,False,False,False,True,False,False,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,9,70,0.8812359322060016,-0.42764943972217256,False,False,False,False,False,False,False,False,False,False,False,True,False
128,-0.9164543044022413,-0.9335530517274802,9,63,-1.2417189655716985,-0.36839277517675717,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.4327298741346175,-0.2528117205802297,2,63,1.8878348867951178,-0.5689932313606707,False,False,False,False,False,False,False,False,False,False,False,False,True
150,2.1811991139920153,0.6548433876161043,9,73,0.8932008656777277,1.0870126430748028,False,False,False,False,False,False,False,True,False,False,False,True,False
40,0.11609683506251094,-0.2528117205802297,9,71,-0.8830115278889165,0.28578433208252824,True,False,False,False,False,False,False,False,False,False,False,False,False
21,0.11609683506251094,2.470153604008772,3,95,2.4548192231954586,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,False,True
106,0.11609683506251094,-0.2528117205802297,2,70,-0.17557463413127153,-0.7582313186063817,False,False,False,False,False,True,False,False,False,False,False,False,True
139,0.11609683506251094,-0.2528117205802297,9,71,-0.15591183688277666,2.851756974859367,False,False,False,False,False,False,False,True,False,False,False,False,False
125,0.11609683506251094,-0.2528117205802297,1,71,-0.6079264562828033,1.7077042122718242,False,False,False,False,False,False,True,False,False,False,False,False,False
150,2.1811991139920153,0.6548433876161043,0,72,0.8493758345026494,0.38243603279950417,False,False,False,False,False,False,False,True,False,False,False,False,False
134,-0.9164543044022413,-0.7066392746783967,4,86,-0.9342165933643908,-0.2658518255346344,False,False,False,False,False,False,False,True,False,False,False,False,False
238,1.1486479745272633,0.6548433876161043,9,116,0.6746404540517492,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
8,-1.4327298741346175,-0.9335530517274802,2,74,1.3305648391998428,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
250,-0.4001787346698652,-0.7066392746783967,1,71,-0.801970292142724,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
17,-0.9164543044022413,-0.9335530517274802,9,113,0.14085696123595717,-0.4938927547767206,False,False,False,False,False,False,False,False,False,False,False,True,False
248,-0.9164543044022413,-0.9335530517274802,2,10,-1.2098561554693286,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.11609683506251094,0.6548433876161043,9,73,2.2921630704123657,0.569555781822076,False,False,False,False,False,False,False,False,False,False,False,True,False
166,-0.9164543044022413,-0.9335530517274802,1,71,-1.1193361039524714,0.6929294143396928,False,False,False,False,False,False,False,True,False,False,False,False,False
9,-1.4327298741346175,-0.7066392746783967,9,72,0.20229622738959732,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
91,0.11609683506251094,0.6548433876161043,0,70,-0.319292719617734,0.23041985008373628,False,False,False,False,False,True,False,False,False,False,False,False,True
244,-0.4001787346698652,-0.7066392746783967,9,1,-0.6525863923163441,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
268,1.1486479745272633,0.6548433876161043,4,71,0.07875202473618736,-0.22083435529634052,False,False,False,False,False,False,False,False,False,True,False,True,False
141,1.1486479745272633,0.6548433876161043,9,71,0.09975738702228845,1.1077684350986698,False,False,False,False,False,False,False,True,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,0,70,1.3129517398386301,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,False,True
125,0.11609683506251094,0.6548433876161043,4,71,-0.18313996405149605,2.526978352188282,False,False,False,False,False,False,True,False,False,False,False,False,False
194,2.1811991139920153,0.6548433876161043,0,73,0.43272142987778905,0.048886241311039906,False,False,False,False,False,False,False,False,True,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,1,71,-0.5646303970496459,2.955336441960206,False,False,False,False,False,False,False,False,False,True,False,False,False
201,0.11609683506251094,-0.2528117205802297,7,73,-0.5180968279226221,0.048886241311039906,False,False,False,False,False,False,False,False,True,False,False,True,False
206,-0.4001787346698652,-0.7066392746783967,2,73,-0.763123049367888,0.8977745558290918,False,False,False,False,False,False,False,False,True,False,False,True,False
265,0.11609683506251094,-0.2528117205802297,0,113,-0.10153315940453575,0.0750499416679826,False,False,False,False,False,False,False,False,False,True,False,True,False
14,-0.4001787346698652,0.6548433876161043,2,71,0.9050656730264018,-0.14035184593467115,False,False,False,False,False,False,False,False,False,False,False,True,False
138,0.11609683506251094,-0.2528117205802297,9,120,-0.07770342258932036,-1.2735698416359693,False,False,False,False,False,False,False,True,False,False,False,True,False
60,2.1811991139920153,0.6548433876161043,1,28,0.5128464828619399,1.047605375299294,False,False,True,False,False,False,False,False,False,False,False,True,False
142,0.11609683506251094,-0.2528117205802297,10,74,-0.031670272357185024,2.2803324096162974,False,False,False,False,False,False,False,True,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,4,71,-0.925338121655965,-0.007402510630120278,False,False,False,False,False,False,False,True,False,False,False,True,False
118,2.1811991139920153,0.6548433876161043,9,70,0.639741573510564,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,True,False
226,0.11609683506251094,-0.2528117205802297,9,70,-0.07770342258932036,-0.03781089629254838,False,False,False,False,False,False,False,False,False,True,False,True,False
110,1.1486479745272633,-0.2528117205802297,6,70,0.3298280818099011,0.8352192417493648,False,False,False,False,False,True,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,9,70,1.2734150871641194,-0.3147886017616418,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0.11609683506251094,-0.2528117205802297,3,78,2.6261397734918455,-0.3147886017616418,False,False,False,False,False,False,False,False,False,False,False,False,True
13,-0.9164543044022413,0.6548433876161043,7,71,1.764338096345779,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.11609683506251094,0.6548433876161043,9,113,2.204215921903803,-0.7582313186063817,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.11609683506251094,0.6548433876161043,9,71,2.2948345583884615,1.934340850813414,False,False,False,False,False,False,False,False,False,False,False,False,False
134,-0.9164543044022413,-0.7066392746783967,9,63,-0.9610142956534736,0.24948669749495328,False,False,False,False,False,False,False,True,False,False,False,True,False
18,-0.4001787346698652,2.470153604008772,8,93,2.5978522924555905,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
143,1.1486479745272633,0.6548433876161043,10,73,0.34393953035666636,1.830673938566283,False,False,False,False,False,False,False,True,False,False,False,True,False
268,1.1486479745272633,-0.2528117205802297,9,78,-0.05473252415658076,1.0610502737145882,False,False,False,False,False,False,False,False,False,True,False,True,False
141,1.1486479745272633,0.6548433876161043,1,106,0.46499452699061483,-0.6556903689642588,False,False,False,False,False,False,False,True,False,False,False,True,False
2,0.11609683506251094,2.470153604008772,4,71,2.6608091220388115,0.3030908709100686,False,False,False,False,False,False,False,False,False,False,False,False,True
209,-0.9164543044022413,-0.7066392746783967,9,74,-0.925338121655965,0.5367842912824546,False,False,False,False,False,False,False,False,True,False,False,True,False
101,2.1811991139920153,0.6548433876161043,9,70,0.17487865384101758,-0.06995782470984732,False,False,False,False,False,True,False,False,False,False,False,False,True
169,0.11609683506251094,-0.2528117205802297,9,70,-0.11894200515656606,-0.3147886017616418,False,False,False,False,False,False,False,True,False,False,False,True,False
12,-0.9164543044022413,0.6548433876161043,9,74,0.25745710181483167,0.5903884646975702,False,False,False,False,False,False,False,False,False,False,False,True,False
100,2.1811991139920153,0.6548433876161043,9,113,0.09934031508975219,2.3084962501482766,False,False,False,False,False,True,False,False,False,False,False,True,False
265,0.11609683506251094,0.6548433876161043,1,70,-0.29539760453805736,0.7796265519432813,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0.11609683506251094,0.6548433876161043,10,81,-0.23234834140726374,0.0750499416679826,False,False,False,False,False,True,False,False,False,False,False,True,False
200,-0.4001787346698652,-0.7066392746783967,9,113,-0.7824136281643601,0.7097192621494015,False,False,False,False,False,False,False,False,True,False,False,True,False
125,2.1811991139920153,0.6548433876161043,9,73,0.01380161502187756,1.0654614189417768,False,False,False,False,False,False,True,False,False,False,False,True,False
20,0.11609683506251094,-0.2528117205802297,8,71,2.394958712548872,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
17,-0.9164543044022413,0.6548433876161043,2,70,0.5436702214514462,0.5254219223442523,False,False,False,False,False,False,False,False,False,False,False,True,False
19,-0.4001787346698652,-0.2528117205802297,9,70,1.6504423783937208,0.12398671789499005,False,False,False,False,False,False,False,False,False,False,False,False,True
271,-0.4001787346698652,-0.7066392746783967,3,63,-1.2481783633723895,2.1202212078867677,False,False,False,False,False,False,False,False,False,True,False,True,False
131,2.1811991139920153,0.6548433876161043,1,115,0.49686451619809885,3.9284158252809545,False,False,False,False,False,False,True,False,False,False,False,False,False
125,0.11609683506251094,-0.2528117205802297,4,71,-0.6065532496331866,1.5929702064403697,False,False,False,False,False,False,True,False,False,False,False,False,False
201,0.11609683506251094,-0.2528117205802297,7,73,-0.33677272316746254,0.4251718847631844,False,False,False,False,False,False,False,False,True,False,False,True,False
149,1.1486479745272633,0.6548433876161043,0,71,0.31234793383064396,2.1058956537893265,False,False,False,False,False,False,False,True,False,False,False,False,False
267,0.11609683506251094,-0.2528117205802297,0,71,-0.5336562246006727,1.4282987069328594,False,False,False,False,False,False,False,False,False,True,False,True,False
267,0.11609683506251094,-0.2528117205802297,0,115,-0.5500475723146586,0.8797275058565837,False,False,False,False,False,False,False,False,False,True,False,True,False
134,-0.9164543044022413,-0.7066392746783967,9,113,-0.9698536980845476,0.33618383509854133,False,False,False,False,False,False,False,True,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,2,71,1.2212576270667157,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,False,True
194,2.1811991139920153,0.6548433876161043,10,70,0.5283112910874578,0.6104769620415904,False,False,False,False,False,False,False,False,True,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,1,115,-1.0680543079555735,-0.36839277517675717,False,False,False,False,False,False,True,False,False,False,False,True,False
249,-0.9164543044022413,-0.9335530517274802,0,24,-1.3534172770428714,-0.5689932313606707,False,False,False,False,False,False,False,False,False,True,False,True,False
20,0.11609683506251094,-0.2528117205802297,2,113,1.8274923196729964,0.4251718847631844,False,False,False,False,False,False,False,False,False,False,False,True,False
141,0.11609683506251094,-0.2528117205802297,9,81,0.6465635729938989,-0.6556903689642588,False,False,False,False,False,False,False,True,False,False,False,True,False
169,0.11609683506251094,-0.2528117205802297,1,74,-0.1135999212501211,1.2540714568387463,False,False,False,False,False,False,False,True,False,False,False,True,False
271,-0.4001787346698652,-0.7066392746783967,2,71,-1.2427934903423237,1.293502348183863,False,False,False,False,False,False,False,False,False,True,False,False,False
271,-0.4001787346698652,-0.7066392746783967,3,71,-1.2427934903423237,1.1433013950159627,False,False,False,False,False,False,False,False,False,True,False,False,False
267,-0.4001787346698652,-0.7066392746783967,1,71,-0.711942956173655,1.5963995959277695,False,False,False,False,False,False,False,False,False,True,False,False,False
267,0.11609683506251094,-0.2528117205802297,1,98,-0.5713088633479547,2.5846969683386463,False,False,False,False,False,False,False,False,False,True,False,True,False
100,2.1811991139920153,0.6548433876161043,4,70,0.1274253725890694,0.23041985008373628,False,False,False,False,False,True,False,False,False,False,False,False,False
41,-0.4001787346698652,-0.7066392746783967,0,101,-0.7067777930710203,-0.22083435529634052,True,False,False,False,False,False,False,False,False,False,False,True,False
14,-0.4001787346698652,0.6548433876161043,9,74,0.9740170632890258,-0.36839277517675717,False,False,False,False,False,False,False,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,0,115,-0.6525863923163441,0.8482993227554467,False,False,False,False,False,False,False,False,False,True,False,True,False
267,1.1486479745272633,0.6548433876161043,0,59,-0.10153315940453575,-0.5689932313606707,False,False,False,False,False,False,False,False,False,True,False,True,False
100,2.1811991139920153,0.6548433876161043,10,73,0.12660723290541628,0.7722745762291285,False,False,False,False,False,True,False,False,False,False,False,True,False
125,0.11609683506251094,0.6548433876161043,9,98,-0.10153315940453575,0.26792828844004507,False,False,False,False,False,False,True,False,False,False,False,True,False
134,-0.9164543044022413,-0.7066392746783967,7,88,-0.9689672738261794,-0.5689932313606707,False,False,False,False,False,False,False,True,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,8,78,1.9682196046107883,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
150,2.1811991139920153,0.6548433876161043,0,70,0.8689267824268994,0.3674373270557505,False,False,False,False,False,False,False,True,False,False,False,True,False
95,-0.4001787346698652,-0.7066392746783967,9,72,-0.6525863923163441,-1.0455289123938831,False,False,False,False,False,True,False,False,False,False,False,True,False
13,-0.9164543044022413,0.6548433876161043,9,98,0.6536350896909675,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,3,70,1.8996012308701526,-0.883731298206345,False,False,False,False,False,False,False,False,False,False,False,False,True
267,0.11609683506251094,-0.2528117205802297,1,104,-0.336205475360635,-0.7582313186063817,False,False,False,False,False,False,False,False,False,True,False,True,False
124,0.11609683506251094,-0.2528117205802297,9,70,-0.45448855612541683,1.9277407299166271,False,False,False,False,False,False,True,False,False,False,False,False,True
18,-0.4001787346698652,2.470153604008772,8,70,2.006765102043594,0.23041985008373628,False,False,False,False,False,False,False,False,False,False,False,False,True
131,2.1811991139920153,0.6548433876161043,10,115,0.49686451619809885,3.5397930294605984,False,False,False,False,False,False,True,False,False,False,False,False,False
249,-0.9164543044022413,-0.9335530517274802,9,98,-1.2417189655716985,-0.6556903689642588,False,False,False,False,False,False,False,False,False,True,False,True,False
134,-0.9164543044022413,-0.7066392746783967,9,113,-0.9689672738261794,-0.03781089629254838,False,False,False,False,False,False,False,True,False,False,False,True,False
8,-1.4327298741346175,-0.9335530517274802,3,83,-1.0614178207777805,-0.6556903689642588,False,False,False,False,False,False,False,False,False,False,False,True,False
202,0.11609683506251094,0.6548433876161043,9,113,-0.2811423671980112,-1.2735698416359693,False,False,False,False,False,False,False,False,True,False,False,True,False
142,0.11609683506251094,-0.2528117205802297,0,71,0.05743078061855969,0.6843427111628713,False,False,False,False,False,False,False,True,False,False,False,True,False
12,-0.9164543044022413,-0.9335530517274802,9,105,0.4425789628381698,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
209,-0.9164543044022413,-0.7066392746783967,0,71,-0.9698536980845476,-0.1040542113470962,False,False,False,False,False,False,False,False,True,False,False,True,False
126,0.11609683506251094,0.6548433876161043,9,70,0.01380161502187756,1.2250577851789892,False,False,False,False,False,False,True,False,False,False,False,False,True
134,-0.9164543044022413,-0.7066392746783967,9,43,-0.9734049474143465,-0.883731298206345,False,False,False,False,False,False,False,True,False,False,False,True,False
100,2.1811991139920153,0.6548433876161043,6,113,0.09975738702228845,-0.17915468793104636,False,False,False,False,False,True,False,False,False,False,False,True,False
75,-0.9164543044022413,-0.9335530517274802,9,72,-0.336205475360635,-0.6556903689642588,False,False,False,True,False,False,False,False,False,False,False,False,True
100,2.1811991139920153,0.6548433876161043,10,70,0.33018258514641474,-0.6556903689642588,False,False,False,False,False,True,False,False,False,False,False,True,False
268,1.1486479745272633,-0.2528117205802297,0,59,-0.08766317430285823,0.0750499416679826,False,False,False,False,False,False,False,False,False,True,False,True,False
271,-0.4001787346698652,-0.7066392746783967,3,73,-0.8680780715141009,0.14694574785283024,False,False,False,False,False,False,False,False,False,True,False,False,True
114,1.1486479745272633,2.470153604008772,9,104,0.7814399815524847,0.28578433208252824,False,False,False,False,False,True,False,False,False,False,False,True,False
148,0.11609683506251094,-0.2528117205802297,9,20,0.7157400322369469,-1.2735698416359693,False,False,False,False,False,False,False,True,False,False,False,True,False
267,0.11609683506251094,-0.2528117205802297,9,6,-0.590177678658621,0.41128431168249147,False,False,False,False,False,False,False,False,False,True,False,True,False
131,2.1811991139920153,0.6548433876161043,1,70,0.27193441224122067,0.7722745762291285,False,False,False,False,False,False,True,False,False,False,False,True,False
95,-0.4001787346698652,-0.7066392746783967,7,71,-0.7186116495779435,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,True,False
12,-0.9164543044022413,-0.2528117205802297,2,113,0.4999810213337817,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
251,-0.9164543044022413,-0.9335530517274802,0,71,-1.4310444866737806,-0.7582313186063817,False,False,False,False,False,False,False,False,False,True,False,True,False
18,-0.4001787346698652,2.470153604008772,3,71,2.308951278398801,-0.5689932313606707,False,False,False,False,False,False,False,False,False,False,False,True,False
247,-0.4001787346698652,-0.7066392746783967,9,83,-0.3648495984382276,-0.6556903689642588,False,False,False,False,False,False,False,False,False,True,False,True,False
39,-0.4001787346698652,-0.7066392746783967,2,73,-1.3534172770428714,-0.4938927547767206,True,False,False,False,False,False,False,False,False,False,False,False,False
203,1.1486479745272633,0.6548433876161043,0,73,-0.08243743689749927,-0.007402510630120278,False,False,False,False,False,False,False,False,True,False,False,True,False
137,0.11609683506251094,-0.2528117205802297,7,71,-0.4390988055593269,0.2106838554985781,False,False,False,False,False,False,False,True,False,False,False,True,False
109,1.1486479745272633,0.6548433876161043,0,78,0.44911278138176447,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,True,False
12,-0.9164543044022413,-0.9335530517274802,9,71,0.3651926624675732,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
194,2.1811991139920153,0.6548433876161043,0,70,0.4392679069285989,0.8352192417493648,False,False,False,False,False,False,False,False,True,False,False,False,True
142,0.11609683506251094,-0.2528117205802297,4,71,-0.013486810733263204,1.6963704658498933,False,False,False,False,False,False,False,True,False,False,False,False,False
60,2.1811991139920153,0.6548433876161043,6,113,0.5360268814544673,1.387681877301227,False,False,True,False,False,False,False,False,False,False,False,False,False
256,1.1486479745272633,-0.2528117205802297,7,14,0.9048293472978481,-0.883731298206345,False,False,False,False,False,False,False,False,False,True,False,True,False
19,0.11609683506251094,0.6548433876161043,9,113,1.8579845985304861,-0.03781089629254838,False,False,False,False,False,False,False,False,False,False,False,True,False
18,-0.4001787346698652,-0.2528117205802297,9,98,1.984867580582624,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
234,2.1811991139920153,2.470153604008772,9,70,1.2640901906733937,0.3970451173753699,False,False,False,False,False,False,False,False,False,True,False,False,True
9,-1.4327298741346175,-0.2528117205802297,8,74,-0.07770342258932036,-0.42764943972217256,False,False,False,False,False,False,False,False,False,False,False,True,False
95,0.11609683506251094,0.6548433876161043,9,113,-0.07298516209640002,-0.1040542113470962,False,False,False,False,False,True,False,False,False,False,False,True,False
17,-0.9164543044022413,-0.2528117205802297,3,72,1.3651479260825774,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
19,-0.4001787346698652,2.470153604008772,9,70,2.0002312824963386,-0.3147886017616418,False,False,False,False,False,False,False,False,False,False,False,True,False
255,-1.4327298741346175,-1.0470099402520219,9,109,-1.6212470876697491,-0.03781089629254838,False,False,False,False,False,False,False,False,False,True,False,True,False
38,-0.9164543044022413,-0.9335530517274802,1,101,-1.600344963935235,-0.7582313186063817,True,False,False,False,False,False,False,False,False,False,False,True,False
11,-0.9164543044022413,-0.9335530517274802,3,74,-0.5500475723146586,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
71,0.11609683506251094,-0.2528117205802297,0,74,-1.0139817066814267,-0.883731298206345,False,False,False,True,False,False,False,False,False,False,False,True,False
136,-0.4001787346698652,-0.7066392746783967,0,71,-0.6704210391452962,1.1317047339963249,False,False,False,False,False,False,False,True,False,False,False,True,False
194,2.1811991139920153,0.6548433876161043,9,74,0.8323401834762397,-0.883731298206345,False,False,False,False,False,False,False,False,True,False,False,True,False
137,-0.4001787346698652,-0.7066392746783967,4,72,-0.6252047075245288,-0.22083435529634052,False,False,False,False,False,False,False,True,False,False,False,True,False
97,-0.4001787346698652,-0.2528117205802297,9,113,-0.0781761133650971,-1.2735698416359693,False,False,False,False,False,True,False,False,False,False,False,True,False
267,1.1486479745272633,0.6548433876161043,0,120,0.33018258514641474,-1.2735698416359693,False,False,False,False,False,False,False,False,False,True,False,True,False
247,0.11609683506251094,-0.2528117205802297,9,71,-0.07770342258932036,-1.0455289123938831,False,False,False,False,False,False,False,False,False,True,False,True,False
267,0.11609683506251094,-0.2528117205802297,9,20,-0.5969778632120265,2.0321753450964106,False,False,False,False,False,False,False,False,False,True,False,True,False
267,0.11609683506251094,-0.2528117205802297,0,58,-0.5599741177372817,0.048886241311039906,False,False,False,False,False,False,False,False,False,True,False,True,False
10,-1.4327298741346175,-0.2528117205802297,9,74,0.33018258514641474,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,True,False
128,-0.4001787346698652,-0.7066392746783967,0,115,-0.8623128301546975,-0.883731298206345,False,False,False,False,False,False,True,False,False,False,False,True,False
10,-1.4327298741346175,-0.9335530517274802,9,73,0.9027006412770308,-1.2735698416359693,False,False,False,False,False,False,False,False,False,False,False,False,True
232,1.1486479745272633,0.6548433876161043,1,70,0.9740170632890258,1.2082679373692804,False,False,False,False,False,False,False,False,False,True,False,False,True
133,-0.9164543044022413,-0.7066392746783967,9,62,-0.9603095184248286,-0.36839277517675717,False,False,False,False,False,False,False,True,False,False,False,True,False
267,1.1486479745272633,0.6548433876161043,0,71,-0.22761257035462418,2.2522835880581904,False,False,False,False,False,False,False,False,False,True,False,False,False
118,2.1811991139920153,0.6548433876161043,9,71,0.35652085503931386,1.0784909931781825,False,False,False,False,False,True,False,False,False,False,False,True,False
169,0.11609683506251094,-0.2528117205802297,10,98,0.9050656730264018,-0.36839277517675717,False,False,False,False,False,False,False,True,False,False,False,True,False
128,-0.9164543044022413,-0.7066392746783967,9,10,-1.0728137467638974,-1.0455289123938831,False,False,False,False,False,False,True,False,False,False,False,True,False
41,0.11609683506251094,-0.2528117205802297,0,55,-0.6532954874711147,-0.5689932313606707,True,False,False,False,False,False,False,False,False,False,False,True,False
235,-0.9164543044022413,-0.9335530517274802,0,70,-2.2483169317909866,3.0134169943958575,False,False,False,False,False,False,False,False,False,True,True,True,False
201,-0.4001787346698652,-0.2528117205802297,0,70,-0.4799293602200953,-1.0455289123938831,False,False,False,False,False,False,False,False,True,False,False,True,False
103,0.11609683506251094,0.6548433876161043,9,98,0.25745710181483167,-0.883731298206345,False,False,False,False,False,True,False,False,False,False,False,True,False
267,-0.4001787346698652,-0.7066392746783967,0,70,-0.9469848867926891,1.3412172726738316,False,False,False,False,False,False,False,False,False,True,False,False,True
268,1.1486479745272633,0.6548433876161043,3,113,0.09775432190335522,1.3675032777248202,False,False,False,False,False,False,False,False,False,True,False,False,False
142,0.11609683506251094,-0.2528117205802297,9,71,-0.00852697234840482,0.41128431168249147,False,False,False,False,False,False,False,True,False,False,False,True,False
